Position,Track Name,Artist,Streams,URL,Week Start Date,Week End Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
79,The Cure,Lady Gaga,2173822,https://open.spotify.com/track/51PIvodunv6NmX5250zxAh,2017-04-14,2017-04-21,0.0745,The Cure,0.696,211364,0.503,False,https://i.scdn.co/image/4ab8f91a8d49329c7fe414c53bb610b0d65412d1,0.0,8,0.0869,-4.842,1,20,0.0356,99.977,4,0.559
80,Everyday,Ariana Grande,2168196,https://open.spotify.com/track/3FiE2d325mIOc4YjkSLVJR,2017-04-14,2017-04-21,0.0192,Dangerous Woman,0.635,194840,0.738,True,https://i.scdn.co/image/e1446c8c042e41cb12215d7746294b974133a001,0.0,7,0.15,-4.424,0,12,0.0519,130.971,4,0.428
81,No Promises (feat. Demi Lovato),Cheat Codes,2128941,https://open.spotify.com/track/1louJpMmzEicAn7lzDalPW,2017-04-14,2017-04-21,0.0575,No Promises (feat. Demi Lovato),0.741,223504,0.667,False,https://i.scdn.co/image/8ab614aa26e64fff4bb52d23669d078135aac8d2,0.0,10,0.106,-5.445,1,73,0.134,112.956,4,0.595
82,One Dance,Drake,2114034,https://open.spotify.com/track/1xznGGDReH1oQq0xzbwXa3,2017-04-14,2017-04-21,0.00784,Views,0.791,173987,0.619,False,https://i.scdn.co/image/b48b1b7e56f424818f2e8df537c3b692740f100b,0.00423,1,0.351,-5.886,1,28,0.0532,103.989,4,0.371
83,The Night We Met,Lord Huron,2093778,https://open.spotify.com/track/6mORGLOz79w6VsCRLWYYuK,2017-04-14,2017-04-21,0.969,Strange Trails,0.443,208212,0.369,False,https://i.scdn.co/image/239cb8613a6f07ff1233f4343a58847b4250325f,0.277,9,0.638,-9.514,1,78,0.0441,174.107,3,0.0989
84,Still Got Time,ZAYN,2077234,https://open.spotify.com/track/000xQL6tZNLJzIrtIgxqSl,2017-04-14,2017-04-21,0.131,Still Got Time,0.748,188491,0.627,False,https://i.scdn.co/image/4aa43cea7fe65daa65fcbe4c0ecae581010209f6,0.0,7,0.0852,-6.029,1,69,0.0644,120.963,4,0.524
85,Losin Control,Russ,2040112,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2017-04-14,2017-04-21,0.515,There's Really A Wolf,0.759,237507,0.245,True,https://i.scdn.co/image/7f5511ed5fd0c3d02ae19655a26a9b3ee6937f5b,0.000154,6,0.102,-6.545,1,78,0.138,96.992,4,0.209
86,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2038078,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW,2017-04-14,2017-04-21,0.406,Rockabye (feat. Sean Paul & Anne-Marie),0.72,251088,0.763,False,https://i.scdn.co/image/588aa676ded92cf04e98b5921b8422e6b5dcae9c,0.0,9,0.18,-4.068,0,81,0.0523,101.965,4,0.742
87,wokeuplikethis*,Playboi Carti,2033719,https://open.spotify.com/track/59J5nzL1KniFHnU120dQzt,2017-04-14,2017-04-21,0.0138,Playboi Carti,0.785,235535,0.62,True,https://i.scdn.co/image/e5b4319de870de7b1c6837de4725cea1a98b90ec,0.0,8,0.15,-6.668,1,75,0.254,78.476,4,0.478
88,24K Magic,Bruno Mars,2032290,https://open.spotify.com/track/6b8Be6ljOzmkOmFslEb23P,2017-04-14,2017-04-21,0.034,24K Magic,0.818,225983,0.803,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.153,-4.282,1,79,0.0797,106.97,4,0.632
89,Love On The Brain,Rihanna,2027621,https://open.spotify.com/track/2aksifNn5ph8igDOkPBA02,2017-04-14,2017-04-21,0.0717,ANTI,0.509,224000,0.637,True,https://i.scdn.co/image/8773986e8f646d32333a5bdafa7797f4c50a1007,1.08e-05,4,0.0789,-4.83,0,72,0.0471,172.006,3,0.378
90,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,2013511,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ,2017-04-14,2017-04-21,0.105,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),0.803,203180,0.743,True,https://i.scdn.co/image/75c0a7292199c22ae952feace29ab91bb3257935,2.12e-06,1,0.099,-3.602,0,43,0.0681,108.005,4,0.674
91,Black Beatles,Rae Sremmurd,2009522,https://open.spotify.com/track/6fujklziTHa8uoM5OQSfIo,2017-04-14,2017-04-21,0.142,SremmLife 2 (Deluxe),0.794,291893,0.632,True,https://i.scdn.co/image/12c1c42e0e98e23efe7cb529791d7c4921727640,0.0,0,0.128,-6.163,1,77,0.0649,145.926,4,0.355
92,Solo Dance,Martin Jensen,1969211,https://open.spotify.com/track/6HUnnBwYZqcED1eQztxMBN,2017-04-14,2017-04-21,0.0435,Solo Dance,0.744,174933,0.836,False,https://i.scdn.co/image/a99a412cdfef1fedb5a63f86778514261f740a11,0.0,6,0.194,-2.396,0,26,0.0507,114.965,4,0.36
93,Break Up Every Night,The Chainsmokers,1964601,https://open.spotify.com/track/6cPyTS0Kk2sc4xQwC93kOg,2017-04-14,2017-04-21,0.00411,Memories...Do Not Open,0.624,207520,0.806,True,https://i.scdn.co/image/ec1d389f4b448463b81513c0c5d5e1f6c34faa63,0.0,1,0.0872,-5.957,1,63,0.0437,149.999,4,0.528
94,Both (feat. Drake),Gucci Mane,1960966,https://open.spotify.com/track/5tFep7dXGd7vEJ668wTPux,2017-04-14,2017-04-21,0.119,The Return of East Atlanta Santa,0.85,190312,0.405,True,https://i.scdn.co/image/1e5d95361bdcc6d9392ade88a20f4b34026b3c2c,0.000118,7,0.0707,-7.509,0,74,0.225,139.976,4,0.344
95,Castle on the Hill,Ed Sheeran,1948816,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT,2017-04-14,2017-04-21,0.0232,÷ (Deluxe),0.461,261154,0.834,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,1.14e-05,2,0.14,-4.868,1,80,0.0989,135.007,4,0.471
96,Bad Bitch (feat. Ty Dolla $ign),Bebe Rexha,1937957,https://open.spotify.com/track/4ZJPwET9Jrgpkqi4Vo3Yg8,2017-04-14,2017-04-21,0.0283,All Your Fault: Pt. 1,0.656,197253,0.615,True,https://i.scdn.co/image/6cfe6379f471fec69a9518cfdc7504f20efaf6ff,0.0,5,0.234,-6.252,1,69,0.0539,139.91,4,0.366
97,Sacrifices,Drake,1936213,https://open.spotify.com/track/0xl1w2q4VLojeXp4JfazPL,2017-04-14,2017-04-21,0.0463,More Life,0.903,307593,0.432,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,8,0.111,-11.885,1,64,0.426,139.028,4,0.555
98,Get Right Witcha,Migos,1913834,https://open.spotify.com/track/76Y0gxtTxN0FyDCYh5qYQj,2017-04-14,2017-04-21,0.0646,Culture,0.95,257546,0.743,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,1.19e-05,10,0.103,-5.861,0,69,0.238,136.98,4,0.62
99,You Was Right,Lil Uzi Vert,1910095,https://open.spotify.com/track/2ANLarE8yHVsLWW21nj79M,2017-04-14,2017-04-21,0.069,Lil Uzi Vert Vs. The World,0.843,163944,0.359,True,https://i.scdn.co/image/a1fe6524bf989f8ed488d73633d939f360a42d4a,0.0,0,0.12,-7.417,1,73,0.461,81.987,4,0.156
100,Touch,Little Mix,1903746,https://open.spotify.com/track/5Ua3GXyHwiSfpNTMjq6m2z,2017-04-14,2017-04-21,0.032,Glory Days (Deluxe),0.607,213307,0.718,False,https://i.scdn.co/image/becbe3bc62dafa4ab9edd7ef313f6ab3fe38b5b6,0.0,4,0.403,-4.095,1,16,0.0978,101.821,4,0.551
101,September Song,JP Cooper,1893692,https://open.spotify.com/track/0FuTx2s3YH1ppmtiM6l0zI,2017-04-14,2017-04-21,0.0545,September Song,0.623,220291,0.654,False,https://i.scdn.co/image/1d990a31081cb9bbfdad68b6dbcdf07780905144,0.0,0,0.0838,-5.675,0,27,0.0372,95.921,4,0.401
102,Obsession (feat. Jon Bellion),Vice,1880273,https://open.spotify.com/track/5pvVAwQbuFoR7LkcicrKnk,2017-04-14,2017-04-21,0.00728,Obsession (feat. Jon Bellion),0.741,221983,0.559,False,https://i.scdn.co/image/12ba0b564cdaa2e001096a3e304ca730934eadb4,0.000971,10,0.21,-7.775,1,62,0.03,101.999,4,0.466
103,The Heart Part 4,Kendrick Lamar,1863814,https://open.spotify.com/track/1zayuwd1YLZsYDArkruHdL,2017-04-14,2017-04-21,0.501,The Heart Part 4,0.672,288555,0.434,True,https://i.scdn.co/image/a2f0d73599b3b447a518cfd401ad39a00202da9d,0.000125,9,0.272,-15.218,0,52,0.765,129.209,4,0.54
104,Slippery (feat. Gucci Mane),Migos,1859694,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2017-04-14,2017-04-21,0.307,Culture,0.92,304041,0.674,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,1,0.104,-5.662,0,78,0.264,141.967,4,0.741
105,"How Far I'll Go - From ""Moana""",Alessia Cara,1859615,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN,2017-04-14,2017-04-21,0.157,"How Far I'll Go (From ""Moana"")",0.314,175517,0.555,False,https://i.scdn.co/image/36ac52a05ada24ba55fd49d70272afa5d7c0c16d,0.000108,9,0.067,-9.601,1,21,0.37,179.666,4,0.159
106,pick up the phone,Young Thug,1851026,https://open.spotify.com/track/20dP2DaMHIAmwWAbp7peSr,2017-04-14,2017-04-21,0.114,Birds In The Trap Sing McKnight,0.711,252256,0.739,True,https://i.scdn.co/image/ea447323073c2208e8cf64b0fc3250cc37c71c6c,0.0,7,0.226,-3.804,0,74,0.129,136.919,4,0.43
107,Get It Together,Drake,1850807,https://open.spotify.com/track/7y6c07pgjZvtHI9kuMVqk1,2017-04-14,2017-04-21,0.0896,More Life,0.78,250337,0.729,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.422,5,0.104,-9.138,0,67,0.0493,123.009,4,0.844
108,Do Not Disturb,Drake,1815790,https://open.spotify.com/track/2KvHC9z14GSl4YpkNMX384,2017-04-14,2017-04-21,0.234,More Life,0.787,283551,0.69,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,7,0.112,-6.206,0,72,0.404,171.029,4,0.465
109,White Iverson,Post Malone,1783889,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2017-04-14,2017-04-21,0.233,Stoney (Deluxe),0.675,256533,0.562,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,7,0.0816,-7.678,1,81,0.0352,130.098,4,0.309
110,History,Olivia Holt,1771378,https://open.spotify.com/track/0WCEaydwN65cvwaW8aqptF,2017-04-14,2017-04-21,0.096,Olivia,0.76,203992,0.63,False,https://i.scdn.co/image/2b5ed2e8addf8ef30c13e0aa19f0c67bab52521c,0.0,1,0.113,-6.752,1,14,0.0582,100.977,4,0.502
111,Low Life,Future,1763500,https://open.spotify.com/track/7EiZI6JVHllARrX9PUvAdX,2017-04-14,2017-04-21,0.337,EVOL,0.722,313547,0.331,True,https://i.scdn.co/image/0c10e5b4eb2c63ceabd1f89d5ef349d8d05482e1,0.283,8,0.146,-7.789,1,75,0.0725,143.974,4,0.102
112,No Role Modelz,J. Cole,1740308,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2017-04-14,2017-04-21,0.302,2014 Forest Hills Drive,0.696,292987,0.521,True,https://i.scdn.co/image/176606ea8b00ee668e47de155c95a6fc1418bad6,0.0,10,0.0565,-8.465,0,81,0.332,100.0,4,0.458
113,No Heart,21 Savage,1734893,https://open.spotify.com/track/4gmmRb6bZJffOOiww1JGTO,2017-04-14,2017-04-21,0.136,Savage Mode,0.906,235040,0.444,True,https://i.scdn.co/image/dda15fbed5486d5e7399ae46a6963ab94bc9d3f0,6.44e-05,4,0.173,-8.692,0,73,0.384,140.063,4,0.678
114,At My Best (feat. Hailee Steinfeld),Machine Gun Kelly,1734381,https://open.spotify.com/track/77lGafvlU68CeHgB2pkHC9,2017-04-14,2017-04-21,0.00273,bloom,0.524,199973,0.772,False,https://i.scdn.co/image/195fe1ffeb48aaa6f06e9095fdcb400053252cf2,0.000169,7,0.224,-6.696,0,64,0.152,169.855,4,0.237
115,First Day Out,Tee Grizzley,1717848,https://open.spotify.com/track/3muBQDekYAg7jm6hDu6R0Z,2017-04-14,2017-04-21,0.171,My Moment,0.587,254694,0.711,True,https://i.scdn.co/image/7ab961632be6639583bdcfb142c6f298d5e9edb6,0.0,1,0.125,-6.33,1,74,0.42,98.008,4,0.381
116,Starving,Hailee Steinfeld,1707292,https://open.spotify.com/track/1qOLh0tI7trd1zdDKxYZTe,2017-04-14,2017-04-21,0.371,HAIZ,0.636,181880,0.633,True,https://i.scdn.co/image/90aefb3e3359ae24144d0c6290f487b19b80448d,0.0,4,0.102,-4.23,1,4,0.126,99.721,4,0.512
117,Chill Bill,Rob $tone,1702608,https://open.spotify.com/track/5uDASfU19gDxSjW8cnCaBp,2017-04-14,2017-04-21,0.0312,Chill Bill,0.886,177184,0.427,True,https://i.scdn.co/image/5b900b93c1e18a5fca555f6c4b6b75a59c4f74cc,0.00099,6,0.0906,-10.028,1,78,0.145,108.034,4,0.23
118,Water,Ugly God,1694107,https://open.spotify.com/track/6HEIBHUirx1J0JkUD24szt,2017-04-14,2017-04-21,0.66,Water,0.8,139674,0.297,True,https://i.scdn.co/image/f3c56a62c58fb1e5a0ddbf8323b259e501a2fa74,0.000111,0,0.105,-13.1,0,63,0.407,140.051,4,0.213
119,"Heatstroke (feat. Young Thug, Pharrell Williams & Ariana Grande)",Calvin Harris,1685280,https://open.spotify.com/track/60APt5N2NRaKWf5xzJdzyC,2017-04-14,2017-04-21,0.34,Funk Wav Bounces Vol.1,0.784,229160,0.728,True,https://i.scdn.co/image/c3bca5f6e386f6c524800eb269c8483ce69909bd,0.0,0,0.222,-4.549,0,59,0.0539,110.165,4,0.713
120,DEVASTATED,Joey Bada$$,1678028,https://open.spotify.com/track/4ntsD33Pgsgk8rUyZLLiUV,2017-04-14,2017-04-21,0.0634,ALL-AMERIKKKAN BADA$$,0.812,207059,0.628,True,https://i.scdn.co/image/b08620eeb991e769cb699e0afbd58fd193b627e4,0.0,10,0.254,-6.164,0,71,0.0682,123.004,4,0.485
121,m.A.A.d city,Kendrick Lamar,1653714,https://open.spotify.com/track/439TlnnznSiBbQbgXiBqAd,2017-04-14,2017-04-21,0.0538,"good kid, m.A.A.d city",0.487,350120,0.729,True,https://i.scdn.co/image/d0053218c143a80d01ea7b2d06d129c3f8cc83f2,4.07e-06,2,0.44,-6.815,1,68,0.271,91.048,4,0.217
122,Lights Down Low,MAX,1636874,https://open.spotify.com/track/1sYSP7gKa5kdKIfhANfori,2017-04-14,2017-04-21,0.0632,Hell's Kitchen Angel,0.623,223847,0.493,False,https://i.scdn.co/image/c317811743a2f78f62f8f3bec99a6dbb30547571,0.0,5,0.104,-7.727,0,68,0.0338,81.019,4,0.594
123,Chained To The Rhythm,Katy Perry,1632674,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi,2017-04-14,2017-04-21,0.0733,Witness,0.448,237734,0.801,False,https://i.scdn.co/image/34579dcaeff1bde471dc12657d257fe783d77db7,0.0,0,0.146,-5.363,1,20,0.165,189.798,4,0.462
124,Perfect,Ed Sheeran,1632592,https://open.spotify.com/track/0tgVpDi06FyKpA1z0VMD4v,2017-04-14,2017-04-21,0.163,÷ (Deluxe),0.599,263400,0.448,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,8,0.106,-6.312,1,88,0.0232,95.05,3,0.168
125,Party Monster,The Weeknd,1619884,https://open.spotify.com/track/4F7A0DXBrmUAkp32uenhZt,2017-04-14,2017-04-21,0.188,Starboy,0.572,249213,0.631,True,https://i.scdn.co/image/387c963be76db261c25a1811546ac802ebc8f67c,2.31e-05,1,0.259,-8.389,1,73,0.104,77.519,4,0.219
126,Don't Let Me Down,The Chainsmokers,1618070,https://open.spotify.com/track/0QsvXIfqM0zZoerQfsI9lm,2017-04-14,2017-04-21,0.16,The Chainsmokers- Japan Special Edition,0.542,208053,0.859,False,https://i.scdn.co/image/ab8dda51c61e5c01420b3acbc2122f520c57a79a,0.00466,11,0.137,-5.651,1,41,0.197,159.797,4,0.403
127,Ice Melts,Drake,1607445,https://open.spotify.com/track/7bJ4mu7MHa3rHiNyKjOoSl,2017-04-14,2017-04-21,0.0754,More Life,0.813,250770,0.558,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,9,0.385,-7.559,1,63,0.337,124.949,4,0.631
128,KMT,Drake,1591816,https://open.spotify.com/track/2jTujnt0y344ai1rNOywgr,2017-04-14,2017-04-21,0.0143,More Life,0.872,162638,0.623,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0214,1,0.125,-6.984,1,66,0.0446,119.983,4,0.0883
129,From The D To The A (feat. Lil Yachty),Tee Grizzley,1590320,https://open.spotify.com/track/2NyrXRn4tancYPW6JwtTl2,2017-04-14,2017-04-21,0.195,From The D To The A (feat. Lil Yachty),0.851,158684,0.625,True,https://i.scdn.co/image/7a209a486287ab0a4c54ffcca1789ab0604b53a9,0.0,10,0.266,-5.417,0,74,0.303,99.061,4,0.668
130,Hurricane,Luke Combs,1586873,https://open.spotify.com/track/6xHI9KjUjYT0FPtGO8Mxa1,2017-04-14,2017-04-21,0.0153,This One's for You,0.464,222533,0.813,False,https://i.scdn.co/image/5c0ada5a112a83c0673bb4c368dbc14cbcb869ee,0.0,10,0.254,-6.185,1,77,0.0416,75.975,4,0.516
131,Happier,Ed Sheeran,1578204,https://open.spotify.com/track/2RttW7RAu5nOAfq6YFvApB,2017-04-14,2017-04-21,0.536,÷ (Deluxe),0.522,207520,0.385,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,0,0.135,-7.355,1,85,0.0288,89.792,4,0.236
132,Bad Things (with Camila Cabello),Machine Gun Kelly,1576267,https://open.spotify.com/track/1PSBzsahR2AKwLJgx8ehBj,2017-04-14,2017-04-21,0.214,bloom,0.697,239293,0.691,False,https://i.scdn.co/image/195fe1ffeb48aaa6f06e9095fdcb400053252cf2,0.0,2,0.185,-4.757,1,74,0.146,137.853,4,0.305
133,PRBLMS,6LACK,1570417,https://open.spotify.com/track/2wf9bp4MkChojtljddWpbO,2017-04-14,2017-04-21,0.0303,FREE 6LACK,0.672,246773,0.574,True,https://i.scdn.co/image/db4841b9961a0aaa5df39d1373e14ebb926a5983,2.02e-06,9,0.18,-4.663,1,6,0.0993,103.019,4,0.106
134,Money Longer,Lil Uzi Vert,1569952,https://open.spotify.com/track/0B8QzDH7YWih85V5SEMnyJ,2017-04-14,2017-04-21,0.0541,Lil Uzi Vert Vs. The World,0.795,198944,0.568,True,https://i.scdn.co/image/a1fe6524bf989f8ed488d73633d939f360a42d4a,0.0,5,0.108,-7.817,0,77,0.142,136.173,4,0.478
135,Deja Vu,J. Cole,1567070,https://open.spotify.com/track/6I6NX6tjGsxFAsIfGzY9lJ,2017-04-14,2017-04-21,0.361,4 Your Eyez Only,0.653,264747,0.409,True,https://i.scdn.co/image/d7d9fbf6929b5b1248e73649ea1ac832b576d5bc,0.00012,9,0.189,-11.446,1,71,0.421,174.324,4,0.187
136,Comin Out Strong,Future,1556027,https://open.spotify.com/track/3mRcWCyteY2133a7xVMrYw,2017-04-14,2017-04-21,0.29,HNDRXX,0.628,254370,0.481,True,https://i.scdn.co/image/fa286e53b15b2bf3f0ef5268bce90d7a44590f08,0.0,1,0.118,-7.775,1,7,0.475,108.761,5,0.33
137,Selfish,PnB Rock,1553924,https://open.spotify.com/track/2xbI8Vmyv3TkpTdywpPyNw,2017-04-14,2017-04-21,0.114,GTTM: Goin Thru the Motions,0.638,245604,0.6,True,https://i.scdn.co/image/7dd22da9ae819cda27c3f6d1f7b38f919ef62a9e,0.0,1,0.187,-5.84,0,73,0.0438,101.981,4,0.0399
138,No Long Talk,Drake,1540894,https://open.spotify.com/track/6CfrYuD3YRDYdYvH9jNtXY,2017-04-14,2017-04-21,0.0626,More Life,0.919,149569,0.627,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,10,0.529,-6.764,0,63,0.234,97.076,4,0.52
139,Heathens,Twenty One Pilots,1530673,https://open.spotify.com/track/6i0V12jOa3mr6uu4WYhUBr,2017-04-14,2017-04-21,0.0841,Heathens,0.732,195920,0.396,False,https://i.scdn.co/image/6dba586fa6a4ade90ba58ff9346162d1e0d9fcf4,3.58e-05,4,0.105,-9.348,0,80,0.0286,90.024,4,0.548
140,You Don't Know Me - Radio Edit,Jax Jones,1530563,https://open.spotify.com/track/00lNx0OcTJrS3MKHcB80HY,2017-04-14,2017-04-21,0.163,You Don't Know Me,0.876,213947,0.669,True,https://i.scdn.co/image/0732e086590be297c42e2486274fa749e83c5f58,0.0,11,0.185,-6.054,0,23,0.138,124.007,4,0.682
141,Everyday We Lit (feat. PnB Rock),YFN Lucci,1526094,https://open.spotify.com/track/4PzovBqgnSHKd8opsP7IVM,2017-04-14,2017-04-21,0.128,Long Live Nut,0.758,197171,0.646,True,https://i.scdn.co/image/0cc6852dd0e6b5e7bb1a3c1fa616a7e3902e78e8,0.0,7,0.0778,-4.701,1,69,0.112,155.955,4,0.589
142,beibs in the trap,Travis Scott,1518996,https://open.spotify.com/track/0ESJlaM8CE1jRWaNtwSNj8,2017-04-14,2017-04-21,0.24,Birds In The Trap Sing McKnight,0.743,213863,0.571,True,https://i.scdn.co/image/ea447323073c2208e8cf64b0fc3250cc37c71c6c,0.0,7,0.291,-6.054,0,73,0.145,119.054,4,0.495
143,Down,Marian Hill,1483337,https://open.spotify.com/track/2dqLk7ezV15LEJEwUmEbXB,2017-04-14,2017-04-21,0.684,ACT ONE (The Complete Collection),0.593,197773,0.362,False,https://i.scdn.co/image/221ae8cfe27383bd4ea1cb0c7c2a7294b4857209,0.00294,0,0.125,-14.701,0,7,0.273,169.998,4,0.0522
144,Madiba Riddim,Drake,1480303,https://open.spotify.com/track/76gUmNLXGQVOsGhfcshkFP,2017-04-14,2017-04-21,0.235,More Life,0.834,205163,0.527,False,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.00968,7,0.632,-10.4,1,64,0.193,105.86,4,0.319
145,No Flockin,Kodak Black,1479162,https://open.spotify.com/track/34oWbFBfGEElvgO0a5c9V4,2017-04-14,2017-04-21,0.0673,No Flockin,0.943,165291,0.595,True,https://i.scdn.co/image/ca275fd8b42274444d49e1b14e4d10928eff1106,0.0,5,0.0839,-8.372,0,71,0.191,117.532,4,0.815
146,Party,Chris Brown,1474117,https://open.spotify.com/track/05Z7jet4VDNVgNQWcYHnrk,2017-04-14,2017-04-21,0.0556,Party,0.762,220813,0.576,True,https://i.scdn.co/image/08249a3a46fa5d5b963343e7cebf4e186bb6cf02,0.0,1,0.0869,-4.951,0,67,0.0829,142.096,4,0.316
147,Go Flex,Post Malone,1467213,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2017-04-14,2017-04-21,0.228,Stoney (Deluxe),0.665,179613,0.498,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,5,0.0757,-8.185,1,81,0.0831,81.967,4,0.127
148,4422,Drake,1464282,https://open.spotify.com/track/2fkeWbM6iqTw7oGHTYm2lw,2017-04-14,2017-04-21,0.499,More Life,0.621,186293,0.247,False,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0239,11,0.113,-12.291,0,64,0.0393,111.974,4,0.221
149,Hometown Girl,Josh Turner,1449986,https://open.spotify.com/track/5C6uh95eAL0RBTSGXKQwvk,2017-04-14,2017-04-21,0.263,Deep South,0.505,215080,0.79,False,https://i.scdn.co/image/c06dc05e576590e225c467df863322d211a755fc,0.0884,3,0.123,-5.442,0,68,0.035,155.934,4,0.445
150,Saved,Khalid,1443643,https://open.spotify.com/track/248OFOZef6ShXv6DGgbnxU,2017-04-14,2017-04-21,0.189,American Teen,0.739,206533,0.448,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,0.0,10,0.118,-10.28,0,78,0.138,81.044,4,0.553
151,Don't,Bryson Tiller,1437081,https://open.spotify.com/track/3pXF1nA74528Edde4of9CC,2017-04-14,2017-04-21,0.222,T R A P S O U L,0.765,198293,0.356,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,11,0.0963,-5.556,0,78,0.196,97.001,4,0.19
152,Side To Side,Ariana Grande,1431295,https://open.spotify.com/track/4pLwZjInHj3SimIyN9SnOz,2017-04-14,2017-04-21,0.0408,Dangerous Woman,0.648,226160,0.738,True,https://i.scdn.co/image/e1446c8c042e41cb12215d7746294b974133a001,0.0,6,0.292,-5.883,0,27,0.247,159.145,4,0.603
153,All Time Low,Jon Bellion,1420574,https://open.spotify.com/track/1CnPYaKxTVb4LWOtiGOm0m,2017-04-14,2017-04-21,0.0584,The Human Condition,0.617,217603,0.567,True,https://i.scdn.co/image/6272a9e35af11570d06e9db11931f3c4b531f601,0.0,0,0.0933,-4.188,1,74,0.0828,90.246,4,0.505
154,Jorja Interlude,Drake,1413427,https://open.spotify.com/track/13e6f8t7RKXuxZ0JdaaJRG,2017-04-14,2017-04-21,0.755,More Life,0.719,107673,0.354,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.00969,11,0.349,-10.461,1,63,0.104,123.152,4,0.205
155,Young Dumb & Broke,Khalid,1412105,https://open.spotify.com/track/5Z3GHaZ6ec9bsiI5BenrbY,2017-04-14,2017-04-21,0.199,American Teen,0.798,202547,0.539,False,https://i.scdn.co/image/3f2cc8df9f891830695c00446ce86bd892e60886,1.66e-05,1,0.165,-6.351,1,85,0.0421,136.949,4,0.394
156,In Case You Didn't Know,Brett Young,1407568,https://open.spotify.com/track/10M2Ex445zw585Ducldzkw,2017-04-14,2017-04-21,0.386,Brett Young,0.607,224853,0.536,False,https://i.scdn.co/image/22387ed13918faed45c1600c31d5d3adf8a50b6a,0.0,10,0.102,-7.306,1,76,0.0305,147.986,4,0.434
157,Dirt On My Boots,Jon Pardi,1404566,https://open.spotify.com/track/7f08qp3HROTkfrtNpiYGGo,2017-04-14,2017-04-21,0.116,California Sunrise,0.685,201893,0.783,False,https://i.scdn.co/image/d4f0f0b83444822d2ebcd95b7e11caec8d2232d1,0.0,11,0.194,-4.152,1,69,0.0276,90.008,4,0.525
158,TG4M,Zara Larsson,1404551,https://open.spotify.com/track/4uoumbAMEMaKdtiv763jKz,2017-04-14,2017-04-21,0.0235,So Good,0.667,172893,0.648,False,https://i.scdn.co/image/1820ea91e0723b1ce8820bb2cedae9f1be9d1de9,1.52e-05,3,0.0427,-6.398,0,62,0.0626,95.031,4,0.589
159,Exchange,Bryson Tiller,1401436,https://open.spotify.com/track/43PuMrRfbyyuz4QpZ3oAwN,2017-04-14,2017-04-21,0.108,T R A P S O U L,0.53,194613,0.433,True,https://i.scdn.co/image/1cf60549eeb679705e13c528cfde5e8f6925ec8e,0.0,6,0.135,-10.598,1,79,0.185,160.14,4,0.274
