Position,Track Name,Artist,Streams,URL,Day Start Date
76,lovely,Billie Eilish,433576,https://open.spotify.com/track/1NJcg626wLln4pGHpiV7mf,2018-12-23
77,Saturday Nights,Khalid,433119,https://open.spotify.com/track/5kfNriitmkNE8mUbZ7gbq8,2018-12-23
78,Santa Baby,Ariana Grande,427960,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,2018-12-23
79,Swervin (feat. 6ix9ine),A Boogie Wit da Hoodie,420658,https://open.spotify.com/track/1wJRveJZLSb1rjhnUHQiv6,2018-12-23
80,Santa Claus Is Coming to Town,Michael Bublé,415973,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7,2018-12-23
81,Fine China,Future,415342,https://open.spotify.com/track/5274I4mUMnYczyeXkGDWZN,2018-12-23
82,Calling My Spirit,Kodak Black,410836,https://open.spotify.com/track/2MShy1GSSgbmGUxADNIao5,2018-12-23
83,a&t,21 Savage,408458,https://open.spotify.com/track/6ho88pvz4c8WCSFbdVXNia,2018-12-23
84,God's Plan,Drake,407199,https://open.spotify.com/track/6DCZcSspjsKoFjzjrWoCdn,2018-12-23
85,Fuck Love (feat. Trippie Redd),XXXTENTACION,404798,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2,2018-12-23
86,YOSEMITE,Travis Scott,404654,https://open.spotify.com/track/7lAK3oHbfEnvUQWosrMMpR,2018-12-23
87,rockstar (feat. 21 Savage),Post Malone,404216,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt,2018-12-23
88,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,400619,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,2018-12-23
89,Psycho (feat. Ty Dolla $ign),Post Malone,398782,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C,2018-12-23
90,"Never Recover (Lil Baby & Gunna, Drake)",Lil Baby,396129,https://open.spotify.com/track/6wWaVoUOzLQJHd3bWAUpdZ,2018-12-23
91,Topanga,Trippie Redd,393503,https://open.spotify.com/track/5aXgz1oKK8Q9z9xvTmSnrO,2018-12-23
92,idontwannabeyouanymore,Billie Eilish,393023,https://open.spotify.com/track/40T5GIqQ1CegGm2PTEl8Bu,2018-12-23
93,I Fall Apart,Post Malone,390112,https://open.spotify.com/track/75ZvA4QfFiZvzhj2xkaWAh,2018-12-23
94,All Girls Are The Same,Juice WRLD,386083,https://open.spotify.com/track/4VXIryQMWpIdGgYR4TrjT1,2018-12-23
95,In My Feelings,Drake,383093,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ,2018-12-23
96,Do You Hear What I Hear?,Bing Crosby,382196,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,2018-12-23
97,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,378370,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU,2018-12-23
98,Joy To The World,Nat King Cole,375883,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu,2018-12-23
99,Splashin,Rich The Kid,375579,https://open.spotify.com/track/79OEIr4J4FHV0O3KrhaXRb,2018-12-23
100,Carol of the Bells,Mykola Dmytrovych Leontovych,374421,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,2018-12-23
101,10 Freaky Girls (with 21 Savage),Metro Boomin,374391,https://open.spotify.com/track/0AluA5RNsa4Cx6XRhf2hWZ,2018-12-23
102,Space Cadet (feat. Gunna),Metro Boomin,370236,https://open.spotify.com/track/1fewSx2d5KIZ04wsooEBOz,2018-12-23
103,"Baby, It's Cold Outside",Dean Martin,365698,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,2018-12-23
104,Look Alive (feat. Drake),BlocBoy JB,362589,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL,2018-12-23
105,changes,XXXTENTACION,362240,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO,2018-12-23
106,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,358606,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0,2018-12-23
107,Mistletoe And Holly - Remastered 1999,Frank Sinatra,354030,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ,2018-12-23
108,Falling Down - Bonus Track,Lil Peep,352788,https://open.spotify.com/track/4jvjzW7Hm0yK4LvvE0Paz9,2018-12-23
109,4L,21 Savage,350890,https://open.spotify.com/track/1uULQtJ8rbsX5TwjPpPc9Q,2018-12-23
110,Nothing Breaks Like a Heart (feat. Miley Cyrus),Mark Ronson,350517,https://open.spotify.com/track/27rdGxbavYJeBphck5MZAF,2018-12-23
111,"BIG BANK (feat. 2 Chainz, Big Sean, Nicki Minaj)",YG,350045,https://open.spotify.com/track/0ZNrc4kNeQYD9koZ3KvCsy,2018-12-23
112,Roses (with Juice WRLD feat. Brendon Urie),benny blanco,350025,https://open.spotify.com/track/1KVczjazCcCCgM3gXXUl47,2018-12-23
113,Noticed,Lil Mosey,348903,https://open.spotify.com/track/6JQvHMSaR8flFsN53ypOfP,2018-12-23
114,Winter Wonderland,Tony Bennett,346152,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,2018-12-23
115,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,345741,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee,2018-12-23
116,No Stylist,French Montana,344170,https://open.spotify.com/track/04MLEeAMuV9IlHEsD8vF6A,2018-12-23
117,Lean Wit Me,Juice WRLD,342963,https://open.spotify.com/track/3oDkdAySo1VQQG0ptV7uwa,2018-12-23
118,MoshPit (feat. Juice WRLD),Kodak Black,338651,https://open.spotify.com/track/4KX8vXbouybtUptEyYxtIk,2018-12-23
119,breathin,Ariana Grande,337815,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J,2018-12-23
120,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,329298,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo,2018-12-23
121,Bad Liar,Imagine Dragons,328598,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3,2018-12-23
122,What Christmas Means To Me,Stevie Wonder,325746,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d,2018-12-23
123,Youngblood,5 Seconds of Summer,324683,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE,2018-12-23
124,TIC TOC (feat. Lil Baby),6ix9ine,322538,https://open.spotify.com/track/4m5Cd9kAbIxg6t9sMrQWtk,2018-12-23
125,Ric Flair Drip (& Metro Boomin),Offset,318595,https://open.spotify.com/track/7sO5G9EABYOXQKNPNiE9NR,2018-12-23
126,pad lock,21 Savage,317355,https://open.spotify.com/track/5stbfxsPi8gcOH2LCuA4Le,2018-12-23
127,Hallelujah,Pentatonix,317144,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,2018-12-23
128,XO TOUR Llif3,Lil Uzi Vert,316422,https://open.spotify.com/track/7GX5flRQZVHRAGd6B4TmDO,2018-12-23
129,Santa Claus Is Coming To Town,The Jackson 5,316315,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir,2018-12-23
130,Sleigh Ride,Carpenters,313566,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ,2018-12-23
131,Everybody Dies In Their Nightmares,XXXTENTACION,312074,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-12-23
132,Beautiful (feat. Camila Cabello),Bazzi,311875,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF,2018-12-23
133,letter 2 my momma,21 Savage,310812,https://open.spotify.com/track/55xNjVrGJxgqcEFqCyejTM,2018-12-23
134,Bohemian Rhapsody - Remastered 2011,Queen,310230,https://open.spotify.com/track/7tFiyTwD0nx5a1eklYtX2J,2018-12-23
135,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",Thurl Ravenscroft,309749,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz,2018-12-23
136,Little Saint Nick - 1991 Remix,The Beach Boys,307825,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,2018-12-23
137,I Love It (& Lil Pump),Kanye West,306253,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ,2018-12-23
138,Close To Me (with Diplo) (feat. Swae Lee),Ellie Goulding,305803,https://open.spotify.com/track/5JEx7HbmvHQQswJCsoo9rA,2018-12-23
139,Mele Kalikimaka (Merry Christmas),Bing Crosby,304520,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo,2018-12-23
140,Rudolph The Red-Nosed Reindeer,Burl Ives,303658,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi,2018-12-23
141,1400 / 999 Freestyle,Trippie Redd,303038,https://open.spotify.com/track/75lcPkAkUsKWHGBlGM476R,2018-12-23
142,God is a woman,Ariana Grande,302562,https://open.spotify.com/track/5OCJzvD7sykQEKHH7qAC3C,2018-12-23
143,"Merry Christmas, Happy Holidays",*NSYNC,302404,https://open.spotify.com/track/15coTBAzEN1bOeipoNDZAR,2018-12-23
144,Nice For What,Drake,301361,https://open.spotify.com/track/3CA9pLiwRIGtUBiMjbZmRw,2018-12-23
145,"MAMA (feat. Nicki Minaj, Kanye West)",6ix9ine,300905,https://open.spotify.com/track/1oJ8EDr2pv94IvSd6ZmDgo,2018-12-23
146,STARGAZING,Travis Scott,299847,https://open.spotify.com/track/7wBJfHzpfI3032CSD7CE2m,2018-12-23
147,good day,21 Savage,298722,https://open.spotify.com/track/2LqoYvMudv9xoTqNLFKILj,2018-12-23
148,no tears left to cry,Ariana Grande,294113,https://open.spotify.com/track/2qT1uLXPVPzGgFOx4jtEuo,2018-12-23
149,Girls Like You (feat. Cardi B),Maroon 5,290585,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8,2018-12-23
150,Silver Bells,Dean Martin,288326,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,2018-12-23
151,My Only Wish (This Year),Britney Spears,287956,https://open.spotify.com/track/1UQbxSOVbauPxaUh337GTx,2018-12-23
152,Sweet but Psycho,Ava Max,286510,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim,2018-12-23
153,Plug Walk,Rich The Kid,285981,https://open.spotify.com/track/1ZAyjvIk9YiD76yYy0TEG6,2018-12-23
154,Shallow,Lady Gaga,283689,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B,2018-12-23
155,Best Part,H.E.R.,283427,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig,2018-12-23
156,Pure Cocaine,Lil Baby,279568,https://open.spotify.com/track/577YBGuskWkVDCxZrLRB4v,2018-12-23
157,Christmas Time Is Here - Vocal,Vince Guaraldi Trio,276896,https://open.spotify.com/track/299lFlaAsNQdgbIZNPmIA0,2018-12-23
158,Congratulations,Post Malone,273578,https://open.spotify.com/track/3a1lNhkSLSkpJE4MSHpDu9,2018-12-23
159,Don't Come Out The House (with 21 Savage),Metro Boomin,273339,https://open.spotify.com/track/2Grb4G6t9VIqo6moKUloom,2018-12-23
160,ocean eyes,Billie Eilish,272141,https://open.spotify.com/track/2uIX8YMNjGMD7441kqyyNU,2018-12-23
161,bellyache,Billie Eilish,271833,https://open.spotify.com/track/51NFxnQvaosfDDutk0tams,2018-12-23
162,Lucky You (feat. Joyner Lucas),Eminem,271773,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0,2018-12-23
163,Love Drugs and Sex,A Boogie Wit da Hoodie,271289,https://open.spotify.com/track/1Gno5IBUHh6vUKp4nxu2Yd,2018-12-23
164,You Make It Feel Like Christmas (feat. Blake Shelton),Gwen Stefani,270222,https://open.spotify.com/track/2OQ6a4CfUeYskpTTgyawyJ,2018-12-23
165,goosebumps,Travis Scott,269246,https://open.spotify.com/track/6gBFPUFcJLzWGx4lenP6h2,2018-12-23
166,Solo de Mi,Bad Bunny,267728,https://open.spotify.com/track/5YOkA7qd2983FtBQnP8sYx,2018-12-23
167,Rudolph The Red-Nosed Reindeer,Dean Martin,267111,https://open.spotify.com/track/2L9QLAhrvtP4EYg1lY0Tnw,2018-12-23
168,"Familia (with Anuel Aa, feat. Bantu) - Spider-Man: Into the Spider-Verse",Nicki Minaj,267088,https://open.spotify.com/track/4Uy3kNxW2kB8AEoXljEcth,2018-12-23
169,Wasted (feat. Lil Uzi Vert),Juice WRLD,266536,https://open.spotify.com/track/1a7WZZZH7LzyvorhpOJFTe,2018-12-23
170,New Patek,Lil Uzi Vert,265502,https://open.spotify.com/track/0Fpen1PTuEnCmOJtUU9Iud,2018-12-23
171,Love Lies (with Normani),Khalid,263767,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk,2018-12-23
172,Look At Me!,XXXTENTACION,261466,https://open.spotify.com/track/6eYxmK9fdL4hwLnXG2zY3s,2018-12-23
173,WAKA (feat. A Boogie Wit da Hoodie),6ix9ine,261223,https://open.spotify.com/track/6o79O9qBP3OAkWOXajAQIS,2018-12-23
174,Trip,Ella Mai,260980,https://open.spotify.com/track/6CTWathupIiDs7U4InHnDA,2018-12-23
175,Uproar,Lil Wayne,259556,https://open.spotify.com/track/3wScL5W8H40zzCKN0atfBk,2018-12-23
176,"Mary, Did You Know?",Pentatonix,258417,https://open.spotify.com/track/4z8sz6E4YyFuEkv5o7IJni,2018-12-23
177,Speechless,Dan + Shay,257983,https://open.spotify.com/track/3GJ4hzg4lrGwU51Y3VARbF,2018-12-23
178,I'll Be Home,Meghan Trainor,257337,https://open.spotify.com/track/1hy6kKvsPbv7VTcllCuATC,2018-12-23
179,Christmas (Baby Please Come Home),Darlene Love,256791,https://open.spotify.com/track/6bNuwzORFWORu9Ym7dBCPl,2018-12-23
180,Hide (feat. Seezyn),Juice WRLD,256205,https://open.spotify.com/track/6rz0dTA0PdhXImFV5EjM0w,2018-12-23
181,Lust,Lil Skies,255411,https://open.spotify.com/track/7oJrVhiTPZGBXWPwhxjy9S,2018-12-23
182,Te Boté - Remix,Nio Garcia,254960,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i,2018-12-23
183,WORKIN ME,Quavo,254586,https://open.spotify.com/track/4MAsYGSgxsaj73dC2lvFC4,2018-12-23
184,Hope,XXXTENTACION,254240,https://open.spotify.com/track/2ZRo7axmMPeSVUvDbGkJah,2018-12-23
185,Fairytale of New York (feat. Kirsty MacColl),The Pogues,252918,https://open.spotify.com/track/3VTNVsTTu05dmTsVFrmGpK,2018-12-23
186,I'll Be Home for Christmas,Michael Bublé,250922,https://open.spotify.com/track/0tXPhc8LvM4dPvoRwI66XQ,2018-12-23
187,Jingle Bells - Remastered 1999,Frank Sinatra,250667,https://open.spotify.com/track/4HEOgBHRCExyYVeTyrXsnL,2018-12-23
188,The First Noel - Remastered 1999,Frank Sinatra,250250,https://open.spotify.com/track/6keKIzkXWdbwJWMBJQUwYl,2018-12-23
189,Murder On My Mind,YNW Melly,248940,https://open.spotify.com/track/7eBqSVxrzQZtK2mmgRG6lC,2018-12-23
190,Candy Paint,Post Malone,248554,https://open.spotify.com/track/32lItqlMi4LBhb4k0BaSaC,2018-12-23
191,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,248265,https://open.spotify.com/track/4e4fqjx0Izh4svvTef1z7e,2018-12-23
192,Roll In Peace (feat. XXXTENTACION),Kodak Black,247642,https://open.spotify.com/track/40oKW22ZNNkEdZLJTScaQI,2018-12-23
193,In My Head,Peter Manos,247524,https://open.spotify.com/track/1tT55K6VEyO6XFDxK4lDQe,2018-12-23
194,Ruin My Life,Zara Larsson,246624,https://open.spotify.com/track/5tAa8Uaqr4VvA3693mbIhU,2018-12-23
195,Driving Home for Christmas,Chris Rea,245974,https://open.spotify.com/track/3Z3QhZAZpqwZa1phsbQ3JZ,2018-12-23
196,HUMBLE.,Kendrick Lamar,245570,https://open.spotify.com/track/7KXjTSCq5nL1LoYtL7XAwS,2018-12-23
197,Natural,Imagine Dragons,245214,https://open.spotify.com/track/2FY7b99s15jUprqC0M5NCT,2018-12-23
198,Santa Baby,Kylie Minogue,243386,https://open.spotify.com/track/2SBr3MK1sdMs8IxdRcN6qz,2018-12-23
199,Mine,Bazzi,243262,https://open.spotify.com/track/7uzmGiiJyRfuViKKK3lVmR,2018-12-23
200,Come Closer (feat. Queen Naija),A Boogie Wit da Hoodie,242458,https://open.spotify.com/track/3UhRsQVrELOATEiY7E9X2T,2018-12-23
1,Wow.,Post Malone,2317682,https://open.spotify.com/track/6MWtB6iiXyIwun0YzU6DFP,2018-12-24
2,All I Want for Christmas Is You,Mariah Carey,2012356,https://open.spotify.com/track/0bYg9bo50gSsH3LtXe2SQn,2018-12-24
3,Rockin' Around The Christmas Tree,Brenda Lee,1800631,https://open.spotify.com/track/2EjXfH91m7f8HiJN1yQg97,2018-12-24
4,Jingle Bell Rock,Bobby Helms,1762557,https://open.spotify.com/track/7vQbuQcyTflfCIOu3Uzzya,2018-12-24
5,It's the Most Wonderful Time of the Year,Andy Williams,1636242,https://open.spotify.com/track/5hslUAKq9I9CG2bAulFkHN,2018-12-24
6,Santa Tell Me,Ariana Grande,1519678,https://open.spotify.com/track/0lizgQ7Qw35od7CYaoMBZb,2018-12-24
7,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,1484903,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P,2018-12-24
8,Last Christmas,Wham!,1445777,https://open.spotify.com/track/2FRnf9qhLbvw8fu4IBXx78,2018-12-24
9,It's Beginning to Look a Lot Like Christmas,Michael Bublé,1303144,https://open.spotify.com/track/0lLdorYw7lVrJydTINhWdI,2018-12-24
10,SICKO MODE,Travis Scott,1266858,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h,2018-12-24
11,"thank u, next",Ariana Grande,1259324,https://open.spotify.com/track/2rPE9A1vEgShuZxxzR2tZH,2018-12-24
12,A Holly Jolly Christmas - Single Version,Burl Ives,1225620,https://open.spotify.com/track/65Q2mv3UlVi9eO70OpsmSe,2018-12-24
13,Do They Know It's Christmas? - 1984 Version,Band Aid,1200299,https://open.spotify.com/track/0247StOpd3AkeBQzANX4Zf,2018-12-24
14,Drip Too Hard (Lil Baby & Gunna),Lil Baby,1193230,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE,2018-12-24
15,The Christmas Song (Merry Christmas To You),Nat King Cole,1191577,https://open.spotify.com/track/4PS1e8f2LvuTFgUs1Cn3ON,2018-12-24
16,Going Bad (feat. Drake),Meek Mill,1185396,https://open.spotify.com/track/2IRZnDFmlqMuOrYOLnZZyc,2018-12-24
17,Wonderful Christmastime [Edited Version] - Remastered 2011 / Edited Version,Paul McCartney,1152486,https://open.spotify.com/track/7Lbxvt42JsNSKVCaN63qhD,2018-12-24
18,Let It Snow! Let It Snow! Let It Snow! (with The B. Swanson Quartet),Frank Sinatra,1149153,https://open.spotify.com/track/7inXu0Eaeg02VsM8kHNvzM,2018-12-24
19,ZEZE (feat. Travis Scott & Offset),Kodak Black,1118732,https://open.spotify.com/track/0FZ4Dmg8jJJAPJnvBIzD9z,2018-12-24
20,Mo Bamba,Sheck Wes,1103618,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr,2018-12-24
21,White Christmas,Bing Crosby,1096553,https://open.spotify.com/track/4so0Wek9Ig1p6CRCHuINwW,2018-12-24
22,a lot,21 Savage,1091714,https://open.spotify.com/track/2t8yVaLvJ0RenpXUIAC52d,2018-12-24
23,Mistletoe,Justin Bieber,1080922,https://open.spotify.com/track/7xapw9Oy21WpfEcib2ErSA,2018-12-24
24,It's Beginning to Look a Lot Like Christmas (with Mitchell Ayres & His Orchestra),Perry Como,1027522,https://open.spotify.com/track/2pXpURmn6zC5ZYDMms6fwa,2018-12-24
25,Happy Xmas (War Is Over) - Remastered,John Lennon,985880,https://open.spotify.com/track/3zJw3rugfpVrmBeDDnUYzy,2018-12-24
26,Without Me,Halsey,977788,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C,2018-12-24
27,Feliz Navidad,José Feliciano,935515,https://open.spotify.com/track/7taXf5odg9xCAZERYfyOkS,2018-12-24
28,Blue Christmas,Elvis Presley,923774,https://open.spotify.com/track/3QiAAp20rPC3dcAtKtMaqQ,2018-12-24
29,Underneath the Tree,Kelly Clarkson,877834,https://open.spotify.com/track/3nAp4IvdMPPWEH9uuXFFV5,2018-12-24
30,"Baby, It's Cold Outside (feat. Meghan Trainor)",Brett Eldredge,867420,https://open.spotify.com/track/5Q2P43CJra0uRAogjHyJDK,2018-12-24
31,Have Yourself A Merry Little Christmas,Sam Smith,843431,https://open.spotify.com/track/1Qi2wh8fFgDV7tl4Sj3f2K,2018-12-24
32,Holly Jolly Christmas,Michael Bublé,842425,https://open.spotify.com/track/6tjituizSxwSmBB5vtgHZE,2018-12-24
33,Let It Snow! Let It Snow! Let It Snow!,Dean Martin,833075,https://open.spotify.com/track/2uFaJJtFpPDc5Pa95XzTvg,2018-12-24
34,Run Rudolph Run - Single Version,Chuck Berry,831367,https://open.spotify.com/track/2pnPe4pJtq7689i5ydzvJJ,2018-12-24
35,Sleigh Ride,The Ronettes,831175,https://open.spotify.com/track/5ASM6Qjiav2xPe7gRkQMsQ,2018-12-24
36,Leave Me Alone,Flipp Dinero,818297,https://open.spotify.com/track/14mHfNsSHN0FbLftyjrV9g,2018-12-24
37,Lucid Dreams,Juice WRLD,809650,https://open.spotify.com/track/285pBltuF7vW8TeWk8hdRR,2018-12-24
38,monster,21 Savage,798958,https://open.spotify.com/track/2FUNBaa5DwItJtYEBgAblU,2018-12-24
39,Christmas (Baby Please Come Home),Mariah Carey,756759,https://open.spotify.com/track/3PIDciSFdrQxSQSihim3hN,2018-12-24
40,Wake Up in the Sky,Gucci Mane,737507,https://open.spotify.com/track/2G1tXoGBaEMJ7FKGnkf6ud,2018-12-24
41,all my friends,21 Savage,726146,https://open.spotify.com/track/4paAidoE8VAemwU4jgCc6l,2018-12-24
42,Winter Wonderland,Bing Crosby,726037,https://open.spotify.com/track/5VEuraNSVxMTzDTtrmL3lQ,2018-12-24
43,Santa Baby,Ariana Grande,693589,https://open.spotify.com/track/6YJdPrH3i2POzu7hdHIRrb,2018-12-24
44,imagine,Ariana Grande,685003,https://open.spotify.com/track/0todbbT9g5uQGbeFCiBf2F,2018-12-24
45,Startender (feat. Offset and Tyga),A Boogie Wit da Hoodie,683665,https://open.spotify.com/track/0jAfdqv18goRTUxm3ilRjb,2018-12-24
46,Santa Claus Is Coming to Town,Michael Bublé,681661,https://open.spotify.com/track/5Ber68jZ7ytegr2UISEdb7,2018-12-24
47,Santa Baby (with Henri René & His Orchestra),Eartha Kitt,678976,https://open.spotify.com/track/1foCxQtxBweJtZmdxhEHVO,2018-12-24
48,SAD!,XXXTENTACION,675902,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2,2018-12-24
49,Money,Cardi B,669757,https://open.spotify.com/track/2GGMabyHXnJmjY6CXhhB2e,2018-12-24
50,Do You Hear What I Hear?,Bing Crosby,640132,https://open.spotify.com/track/4EZUcj7c8n9pWIwHqN0DoH,2018-12-24
51,Better Now,Post Malone,635917,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK,2018-12-24
52,Carol of the Bells,Mykola Dmytrovych Leontovych,635109,https://open.spotify.com/track/4tHqQMWSqmL6YjXwsqthDI,2018-12-24
53,whoa (mind in awe),XXXTENTACION,631427,https://open.spotify.com/track/7pdF27mSDuPWhppnHAmWHa,2018-12-24
54,Joy To The World,Nat King Cole,630859,https://open.spotify.com/track/1VuAamHM7P3VQQEXYGG3Uu,2018-12-24
55,Jingle Bell Rock - Daryl's Version,Daryl Hall & John Oates,630310,https://open.spotify.com/track/6pVW5LRWgeLaHudxauOTJU,2018-12-24
56,MIA (feat. Drake),Bad Bunny,630047,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO,2018-12-24
57,BAD!,XXXTENTACION,621690,https://open.spotify.com/track/22An65gG31JLf9n18qjdhZ,2018-12-24
58,"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,606149,https://open.spotify.com/track/4eqne0oIdt9GW2ubiliny0,2018-12-24
59,"Baby, It's Cold Outside",Dean Martin,603402,https://open.spotify.com/track/4MrfQL4TYQXJBlZYpAHTuE,2018-12-24
60,Moonlight,XXXTENTACION,599052,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL,2018-12-24
61,Mistletoe And Holly - Remastered 1999,Frank Sinatra,591071,https://open.spotify.com/track/7faDzZnZYqTyYThx2sbHVQ,2018-12-24
62,Happier,Marshmello,584954,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99,2018-12-24
63,Winter Wonderland,Tony Bennett,575190,https://open.spotify.com/track/4ricyQVd20UQde1jpXCSuJ,2018-12-24
64,Look Back At It,A Boogie Wit da Hoodie,575086,https://open.spotify.com/track/3Ol2xnObFdKV9pmRD2t9x8,2018-12-24
65,Armed And Dangerous,Juice WRLD,569127,https://open.spotify.com/track/5wujBwqG7INdStqGd4tRMX,2018-12-24
66,"Santa Claus Is Comin' to Town - Live at C.W. Post College, Greenvale, NY - December 1975",Bruce Springsteen,563606,https://open.spotify.com/track/6s2wpWPFPAgKg2LXxi1Oee,2018-12-24
67,Here Comes Santa Claus (Right Down Santa Claus Lane),Gene Autry,555265,https://open.spotify.com/track/25leEEaz1gIpp7o21Fqyjo,2018-12-24
68,Nonstop,Drake,552671,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct,2018-12-24
69,can't leave without it,21 Savage,535483,https://open.spotify.com/track/0hPLZrnDgtKxrym1BHjDhd,2018-12-24
70,Sleigh Ride,Carpenters,532367,https://open.spotify.com/track/597IVBYr60vm0HKjgOnztJ,2018-12-24
71,when the party's over,Billie Eilish,524657,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI,2018-12-24
72,Better,Khalid,521675,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ,2018-12-24
73,What Christmas Means To Me,Stevie Wonder,521247,https://open.spotify.com/track/3h1EREJfCwyv6cG7CGak5d,2018-12-24
74,"You're A Mean One, Mr. Grinch - From Dr. Seuss' 'How The Grinch Stole Christmas'",Thurl Ravenscroft,519152,https://open.spotify.com/track/6Tof6kPUc2a17GKaKz4IXz,2018-12-24
75,Solo de Mi,Bad Bunny,516658,https://open.spotify.com/track/4uP3pUP18ennmz0tb3GphR,2018-12-24
76,Santa Claus Is Coming To Town,The Jackson 5,512186,https://open.spotify.com/track/4rMWDm28mERZcRPc1f3yir,2018-12-24
77,Little Saint Nick - 1991 Remix,The Beach Boys,506611,https://open.spotify.com/track/5xlS0QkVrSH7ssEbBgBzbM,2018-12-24
78,Mele Kalikimaka (Merry Christmas),Bing Crosby,504863,https://open.spotify.com/track/04vLj9QUXoKdRlsp3gkURo,2018-12-24
79,Rudolph The Red-Nosed Reindeer,Burl Ives,503284,https://open.spotify.com/track/4hXAK3mjFVFOOiJQ3rKAXi,2018-12-24
80,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,502453,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM,2018-12-24
81,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,494843,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh,2018-12-24
82,Silver Bells,Dean Martin,491287,https://open.spotify.com/track/4QX5pZQpQTgVlkqfUTDim0,2018-12-24
83,Demons and Angels (feat. Juice WRLD),A Boogie Wit da Hoodie,484499,https://open.spotify.com/track/3L19besdNQzd342qL78xqm,2018-12-24
84,Hallelujah,Pentatonix,481811,https://open.spotify.com/track/550rQQCGkrTzvp4SfpOPzx,2018-12-24
