Position,Track Name,Artist,Streams,URL,Day Start Date,Acousticness,Album,Danceability,Duration (ms),Energy,Explicit,Image,Instrumentalness,Key,Liveness,Loudness,Mode,Popularity,Speechiness,Tempo,Time Signature,Valence
65,Sorry Not Sorry,Demi Lovato,387104,https://open.spotify.com/track/3m660poUr1chesgkkjQM7P,2018-01-23,0.0214,Tell Me You Love Me (Deluxe),0.704,203760,0.633,True,https://i.scdn.co/image/956c651238259ff5b480d30908fc778f4c5ed859,0.0,11,0.29,-6.923,0,24,0.241,144.021,4,0.863
66,What Lovers Do (feat. SZA),Maroon 5,364423,https://open.spotify.com/track/3hBBKuWJfxlIlnd9QFoC8k,2018-01-23,0.0786,Red Pill Blues (Deluxe),0.795,199849,0.615,False,https://i.scdn.co/image/abb3bc8412c67d8d303cbd49a6c4031b0a43e9f2,2.98e-06,5,0.0855,-5.211,0,29,0.0671,110.009,4,0.393
67,Perfect Duet (Ed Sheeran & Beyoncé),Ed Sheeran,362696,https://open.spotify.com/track/1bhUWB0zJMIKr9yVPrkEuI,2018-01-23,0.779,Perfect Duet (Ed Sheeran & Beyoncé),0.587,259550,0.299,False,https://i.scdn.co/image/5659184967911d3d40656aabbbb08311ea366e9f,0.0,8,0.123,-7.365,1,83,0.0263,94.992,3,0.356
68,Slippery (feat. Gucci Mane),Migos,360302,https://open.spotify.com/track/6p8NuHm8uCGnn2Dtbtf7zE,2018-01-23,0.307,Culture,0.92,304041,0.674,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,1,0.104,-5.662,0,78,0.264,141.967,4,0.741
69,I Miss You (feat. Julia Michaels),Clean Bandit,359904,https://open.spotify.com/track/2xmrfQpmS2iJExTlklLoAL,2018-01-23,0.245,I Miss You (feat. Julia Michaels),0.638,205748,0.658,False,https://i.scdn.co/image/3480de7a056d9b2dc425666d7f935bfc77e65b66,3.77e-06,3,0.0919,-6.318,1,62,0.0456,105.076,4,0.33
70,Drowning (feat. Kodak Black),A Boogie Wit da Hoodie,348893,https://open.spotify.com/track/1f5cbQtDrykjarZVrShaDI,2018-01-23,0.501,The Bigger Artist,0.839,209269,0.81,True,https://i.scdn.co/image/8f38421a8468c17f5fccb0373ab9a3c71e35ef4a,0.0,5,0.117,-5.274,0,80,0.0568,129.014,4,0.814
71,Ice Tray,Quality Control,346223,https://open.spotify.com/track/3wdfLVUhmX64lIyWIIEW8s,2018-01-23,0.0247,Quality Control: Control The Streets Volume 1,0.889,213613,0.494,True,https://i.scdn.co/image/2a037baaf2b2fe67f354d32c667efb9e1610252b,0.0,8,0.12,-5.578,0,74,0.139,129.968,4,0.24
72,Filthy,Justin Timberlake,346139,https://open.spotify.com/track/1L3NV7VrCiuE8C5QlhdeQL,2018-01-23,0.0354,Filthy,0.745,293947,0.579,False,https://i.scdn.co/image/44f5f3de056abb2dc2b6364a0a6752933838bebd,0.0118,1,0.246,-5.771,1,58,0.138,97.002,4,0.645
73,DNA.,Kendrick Lamar,345831,https://open.spotify.com/track/6HZILIRieu8S0iqY8kIKhj,2018-01-23,0.00454,DAMN.,0.638,185947,0.523,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,1,0.0842,-6.664,1,81,0.357,139.913,4,0.422
74,Saint,Huncho Jack,343067,https://open.spotify.com/track/7foypmc7KZyU716Yv63BPe,2018-01-23,0.00823,"Huncho Jack, Jack Huncho",0.857,140793,0.642,True,https://i.scdn.co/image/7f7752d5f3b82c988cd7ad0a57bf413fc9f46d15,0.0,0,0.106,-3.656,1,73,0.0588,150.06,4,0.0658
75,Rubbin Off The Paint,YBN Nahmir,340880,https://open.spotify.com/track/0taOCiup4HNG9LmbduVlJj,2018-01-23,0.000662,Rubbin Off The Paint,0.721,156057,0.711,True,https://i.scdn.co/image/439cd356f728e92969aa3828086f2eb2e1eac943,0.0,7,0.347,-9.294,1,9,0.293,107.998,5,0.511
76,The Greatest Show,Hugh Jackman,339780,https://open.spotify.com/track/43ay9lQZ5rfNcOOHhRF2cM,2018-01-23,0.000239,The Greatest Show,0.417,302147,0.824,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.0545,11,0.0725,-7.36,0,65,0.105,157.92,4,0.4
77,Shape of You,Ed Sheeran,339428,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3,2018-01-23,0.581,÷ (Deluxe),0.825,233713,0.652,False,https://i.scdn.co/image/89aa98e9adeea8a55845e615f76a9e2eac120b39,0.0,1,0.0931,-3.183,0,87,0.0802,95.977,4,0.931
78,Go Flex,Post Malone,325178,https://open.spotify.com/track/5yuShbu70mtHXY0yLzCQLQ,2018-01-23,0.228,Stoney (Deluxe),0.665,179613,0.498,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,5,0.0757,-8.185,1,82,0.0831,81.967,4,0.127
79,i Shyne,Carnage,321861,https://open.spotify.com/track/0AcHbiMs86CCgprvc7E1gs,2018-01-23,0.175,i Shyne,0.776,153351,0.732,True,https://i.scdn.co/image/1221c92ff973e35270ae36d7ec6bd5783a4190f5,0.0,8,0.364,-3.719,1,57,0.081,144.076,4,0.383
80,Supastars,Migos,320432,https://open.spotify.com/track/1osH2do9vncBrg7jT36O5S,2018-01-23,0.286,Supastars,0.775,294734,0.74,True,https://i.scdn.co/image/da742493b80099eb8eea8ac0e02ee769c7640139,0.0,1,0.076,-3.271,1,0,0.0671,75.966,4,0.327
81,Never Enough,Loren Allred,316399,https://open.spotify.com/track/0Gl5s8IhMmQE5YQwM8Qx1J,2018-01-23,0.423,The Greatest Showman (Original Motion Picture Soundtrack),0.277,207787,0.394,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.0,8,0.0952,-8.903,1,82,0.0336,86.777,3,0.227
82,A Million Dreams,Ziv Zaifman,311783,https://open.spotify.com/track/0RoA7ObU6phWpqhlC9zH4Z,2018-01-23,0.243,The Greatest Showman (Original Motion Picture Soundtrack),0.265,269453,0.312,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.0,7,0.0893,-11.689,1,82,0.0569,54.747,3,0.0998
83,Marry Me,Thomas Rhett,308659,https://open.spotify.com/track/0OWZFobGSIW9GrSlQ9C5pc,2018-01-23,0.113,Life Changes,0.588,205453,0.408,False,https://i.scdn.co/image/91302a72b1f5e845c4ad878cbbc0a22062d72441,0.0,3,0.13,-8.662,1,76,0.0237,85.008,4,0.484
84,Believer,Imagine Dragons,307841,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6,2018-01-23,0.0524,Evolve,0.779,204347,0.787,False,https://i.scdn.co/image/37ffb5905818e873b3b7905274669b8a5d277810,0.0,10,0.14,-4.305,0,26,0.108,124.982,4,0.708
85,Feel It Still,Portugal. The Man,305138,https://open.spotify.com/track/6QgjcU0zLnzq5OrUoSZ3OK,2018-01-23,0.0417,Woodstock,0.801,163253,0.795,False,https://i.scdn.co/image/5c9f8f14babcfc3f831fa9fe2f8cda424a61f45a,0.000113,1,0.0717,-5.115,0,83,0.0504,79.028,4,0.754
86,GUMMO,6ix9ine,304235,https://open.spotify.com/track/2vjmyyAnDUzilFYxOlTdO1,2018-01-23,0.0485,GUMMO,0.689,157643,0.761,True,https://i.scdn.co/image/51099fe857fc418e326faeb4b1966e17732f7962,0.0,1,0.136,-4.939,1,63,0.13,78.514,4,0.698
87,Ghostface Killers,21 Savage,301893,https://open.spotify.com/track/5u6vkDnOyaf8LsteDAj2ub,2018-01-23,0.331,Without Warning,0.782,268933,0.436,True,https://i.scdn.co/image/6f99ad07ebbfdc7667c6c18567349179c7200d76,1.3e-05,2,0.342,-7.033,1,76,0.155,82.994,4,0.243
88,The Weekend - Funk Wav Remix,SZA,301366,https://open.spotify.com/track/0P6AWOA4LG1XOctzaVu5tt,2018-01-23,0.495,The Weekend (Funk Wav Remix),0.775,171806,0.573,False,https://i.scdn.co/image/ff66d428466bb47f87d86264bd35b83538d389c2,0.0,11,0.126,-4.933,1,75,0.0585,101.925,4,0.667
89,New Freezer (feat. Kendrick Lamar),Rich The Kid,301006,https://open.spotify.com/track/4pYZLpX23Vx8rwDpJCpPTA,2018-01-23,0.0424,New Freezer (feat. Kendrick Lamar),0.888,193173,0.664,True,https://i.scdn.co/image/c05a6f8c18e8f77f881c07c236f60bb81306f89d,0.0,0,0.0734,-10.13,1,9,0.341,140.012,4,0.53
90,Échame La Culpa,Luis Fonsi,300549,https://open.spotify.com/track/1zsG4eaZmkA1dvjDDsAGLK,2018-01-23,0.0322,Échame La Culpa,0.724,173720,0.895,False,https://i.scdn.co/image/df806f7b53e0d4404c9b057347f2f9c2dacf6929,0.0,7,0.097,-3.617,1,32,0.0411,96.022,4,0.64
91,The Other Side,Hugh Jackman,297227,https://open.spotify.com/track/2cKovq3l6OJjhVVDbVKOsr,2018-01-23,0.00433,The Greatest Showman (Original Motion Picture Soundtrack),0.638,214373,0.795,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.00139,0,0.153,-8.45,1,80,0.302,153.99,4,0.31
92,Capital Letters,Hailee Steinfeld,297008,https://open.spotify.com/track/3towKHKVOXCCcL1fHv6xFO,2018-01-23,0.0342,"Capital Letters [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",0.672,219387,0.82,False,https://i.scdn.co/image/d0b5256179daca2bdb1f5045737b4aec144ddf5a,6.67e-06,0,0.0921,-5.473,1,24,0.0767,100.069,4,0.463
93,Love Galore (feat. Travis Scott),SZA,294292,https://open.spotify.com/track/0q75NwOoFiARAVp4EXU4Bs,2018-01-23,0.111,Ctrl,0.795,275080,0.594,True,https://i.scdn.co/image/858107cdf591e0257617a751f331f7bc1debcfca,0.0,0,0.162,-6.2,1,79,0.0747,135.002,4,0.409
94,Redbone,Childish Gambino,293324,https://open.spotify.com/track/3kxfsdsCpFgN412fpnW85Y,2018-01-23,0.172,"""Awaken, My Love!""",0.745,326933,0.356,True,https://i.scdn.co/image/7fc3038cd640421f0b9f943a3854075227dc9b35,0.00943,1,0.123,-10.425,1,81,0.0941,160.033,4,0.607
95,Spotlight,Marshmello,286494,https://open.spotify.com/track/6VrCmhRBFnuGKmtNfk4jDs,2018-01-23,0.0145,Spotlight,0.546,177600,0.822,False,https://i.scdn.co/image/55ba5e2f42557e1f8908ad1a8f5b9cc9fefa91ad,0.0,7,0.742,-4.483,1,77,0.151,150.06,4,0.615
96,Passionfruit,Drake,284214,https://open.spotify.com/track/7hDc8b7IXETo14hHIHdnhd,2018-01-23,0.256,More Life,0.809,298941,0.463,True,https://i.scdn.co/image/8f5f72b3aadb8829d740137fd4a217853cdf82b7,0.085,11,0.109,-11.377,1,24,0.0396,111.98,4,0.364
97,How Long,Charlie Puth,284181,https://open.spotify.com/track/32DGGj6KlNuBr6WaqRxpxi,2018-01-23,0.189,How Long,0.849,198237,0.581,False,https://i.scdn.co/image/7cb8c76a426fe98cb1dc688e72139c20db0e29dd,3.61e-06,1,0.0805,-5.243,0,26,0.0767,110.008,4,0.779
98,Losin Control,Russ,283173,https://open.spotify.com/track/4cxMGhkinTocPSVVKWIw0d,2018-01-23,0.515,There's Really A Wolf,0.759,237507,0.245,True,https://i.scdn.co/image/7f5511ed5fd0c3d02ae19655a26a9b3ee6937f5b,0.000154,6,0.102,-6.545,1,78,0.138,96.992,4,0.209
99,White Iverson,Post Malone,278773,https://open.spotify.com/track/6eT7xZZlB2mwyzJ2sUKG6w,2018-01-23,0.233,Stoney (Deluxe),0.675,256533,0.562,True,https://i.scdn.co/image/642a2144f2355ff17a0e0b9bb60e5013bafb59d9,0.0,7,0.0816,-7.678,1,81,0.0352,130.098,4,0.309
100,Sensualidad,Bad Bunny,276860,https://open.spotify.com/track/5hcisvFMidkMJlElTO9Qmw,2018-01-23,0.423,Sensualidad,0.807,297485,0.681,False,https://i.scdn.co/image/2d310d7af249b0938ff92a002dd3133cdd50f757,0.0,11,0.0962,-6.268,1,78,0.0983,140.006,4,0.676
101,Rake It Up,Yo Gotti,276513,https://open.spotify.com/track/4knL4iPxPOZjQzTUlELGSY,2018-01-23,0.022,I Still Am,0.91,276333,0.444,True,https://i.scdn.co/image/ec9ae3373c0d9f0eb847e7306ea1b9e77eaef594,0.0,1,0.137,-8.126,0,74,0.344,149.953,4,0.53
102,Relationship (feat. Future),Young Thug,275479,https://open.spotify.com/track/25oOaleife6E2MIKmFkPvg,2018-01-23,0.00252,Beautiful Thugger Girls,0.842,215307,0.597,True,https://i.scdn.co/image/3d680debfbef703f9c16d30ab6d22c235eb74fa6,0.0,2,0.124,-6.336,1,76,0.0627,145.992,4,0.298
103,Magnolia,Playboi Carti,273240,https://open.spotify.com/track/1e1JKLEDKP7hEQzJfNAgPl,2018-01-23,0.0113,Playboi Carti,0.791,181812,0.581,True,https://i.scdn.co/image/e5b4319de870de7b1c6837de4725cea1a98b90ec,0.0,11,0.35,-7.323,0,77,0.286,162.99,4,0.438
104,Mask Off,Future,272750,https://open.spotify.com/track/0VgkVdmE4gld66l8iyGjgx,2018-01-23,0.0102,FUTURE,0.833,204600,0.434,True,https://i.scdn.co/image/6b311ec6e3d6999a14e7d1ea8841d00226c292c6,0.0219,2,0.165,-8.795,1,81,0.431,150.062,4,0.281
105,Tip Toe (feat. French Montana),Jason Derulo,271751,https://open.spotify.com/track/2z4pcBLQXF2BXKFvd0BuB6,2018-01-23,0.0233,Tip Toe (feat. French Montana),0.845,187521,0.709,False,https://i.scdn.co/image/683c33bc586cbc6b91e95c4f08f49e17f969f9e9,0.0,10,0.094,-4.547,0,76,0.0714,98.062,4,0.62
106,It's A Vibe,2 Chainz,270977,https://open.spotify.com/track/6H0AwSQ20mo62jGlPGB8S6,2018-01-23,0.0317,Pretty Girls Like Trap Music,0.822,210200,0.505,True,https://i.scdn.co/image/19c7c77d62f91b42d479042285aeffa49f5b5037,0.000911,7,0.114,-7.384,1,76,0.147,73.003,4,0.523
107,Attention,Charlie Puth,267894,https://open.spotify.com/track/4iLqG9SeJSnt0cSPICSjxv,2018-01-23,0.0969,Attention,0.774,211475,0.626,False,https://i.scdn.co/image/b5ab3ac1e2ae84b25a44c477fc7d3f28a5715ea6,3.12e-05,3,0.0848,-4.432,0,30,0.0432,100.041,4,0.777
108,Say You Won't Let Go,James Arthur,267875,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh,2018-01-23,0.695,Back from the Edge,0.358,211467,0.557,False,https://i.scdn.co/image/c8637be962e25fe28fc53d9f6d6896b60589aeff,0.0,10,0.0902,-7.398,1,83,0.059,85.043,4,0.494
109,What Ifs,Kane Brown,266440,https://open.spotify.com/track/7zVCrzzEJU7u24sbJPXA5W,2018-01-23,0.00898,Kane Brown,0.612,188253,0.799,False,https://i.scdn.co/image/cd3bf63e9739f644d41c19bffeaee4feeb0e3c4a,0.0,10,0.172,-4.603,1,77,0.0275,125.976,4,0.687
110,Designer,Lil Pump,265803,https://open.spotify.com/track/1LXbv9jiTtdBdHadZ317Gt,2018-01-23,0.205,Designer,0.864,144560,0.484,True,https://i.scdn.co/image/ba9bc87762eb190ef7875ff24c9a84be93f1d572,0.0,6,0.248,-9.159,0,66,0.344,160.052,4,0.534
111,Bad and Boujee (feat. Lil Uzi Vert),Migos,262232,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR,2018-01-23,0.061,Culture,0.927,343150,0.665,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,11,0.123,-5.313,1,78,0.244,127.076,4,0.175
112,Dark Knight Dummo (Feat. Travis Scott),Trippie Redd,261224,https://open.spotify.com/track/3YeJXuRSNS5FYwOsDu44kD,2018-01-23,0.15,Dark Knight Dummo (Feat. Travis Scott),0.379,256163,0.824,True,https://i.scdn.co/image/90c12589064ff31bec49147d91ca0c28f6ef8567,0.0,8,0.138,-2.881,0,75,0.0975,121.056,4,0.226
113,Body Like A Back Road,Sam Hunt,256272,https://open.spotify.com/track/7mldq42yDuxiUNn08nvzHO,2018-01-23,0.463,Body Like A Back Road,0.731,165387,0.469,False,https://i.scdn.co/image/b12ffd9b8cb9abf936c1ef1c3c54e33df4f6dd71,1.04e-06,5,0.103,-7.226,1,79,0.0326,98.963,4,0.631
114,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha)",Machine Gun Kelly,253016,https://open.spotify.com/track/0OI7AFifLSoGzpb8bdBLLV,2018-01-23,0.00413,"Home (with Machine Gun Kelly, X Ambassadors & Bebe Rexha) [From Bright: The Album]",0.653,202805,0.718,False,https://i.scdn.co/image/ba961e35a786fcb8203334925b822ba0450a7f6b,0.0,3,0.0537,-5.232,0,74,0.213,82.034,4,0.216
115,The Weekend,SZA,252849,https://open.spotify.com/track/6gU9OKjOE7ghfEd55oRO57,2018-01-23,0.241,Ctrl,0.487,272187,0.366,True,https://i.scdn.co/image/858107cdf591e0257617a751f331f7bc1debcfca,0.0,8,0.126,-9.405,0,75,0.0531,68.191,5,0.161
116,Transportin',Kodak Black,252264,https://open.spotify.com/track/1WIZiOuNO3woKfdlSK2gNn,2018-01-23,0.0319,Project Baby 2,0.804,169345,0.66,True,https://i.scdn.co/image/3d461dd2722e109db7e55b69ab8cd6fbfd6041b0,0.0,10,0.103,-4.86,0,74,0.0726,94.053,4,0.257
117,Crew (feat. Brent Faiyaz & Shy Glizzy),GoldLink,251461,https://open.spotify.com/track/15EPc80XuFrb2LmOzGjuRg,2018-01-23,0.133,At What Cost,0.728,176702,0.607,True,https://i.scdn.co/image/70d370d4287b37508c2b69aa138eae5d70827e24,0.0,1,0.0864,-8.417,0,74,0.132,129.938,4,0.445
118,Bounce Back,Big Sean,251247,https://open.spotify.com/track/0SGkqnVQo9KPytSri1H6cF,2018-01-23,0.105,I Decided.,0.77,222360,0.567,True,https://i.scdn.co/image/d2fdf6b4ea3ea023509ec858ceafdbbf20c67611,0.0,2,0.125,-5.698,1,78,0.175,81.477,4,0.26
119,Sauce It Up,Lil Uzi Vert,249786,https://open.spotify.com/track/1uL78kFWxhz3umTMWJu8n5,2018-01-23,0.0715,Luv Is Rage 2,0.813,207039,0.528,True,https://i.scdn.co/image/ead73f726959b82d78c41d28ca41edfef92b1c87,0.0,6,0.125,-6.305,0,74,0.313,79.532,4,0.131
120,Strip That Down,Liam Payne,248660,https://open.spotify.com/track/6EpRaXYhGOB3fj4V2uDkMJ,2018-01-23,0.246,Strip That Down,0.869,204502,0.485,False,https://i.scdn.co/image/978fbc15d3eea96ec902061a305880abdcd0465c,0.0,6,0.0765,-5.595,1,25,0.0545,106.028,4,0.527
121,Fake Love,Drake,248541,https://open.spotify.com/track/343YBumqHu19cGoGARUTsd,2018-01-23,0.108,More Life,0.927,210937,0.488,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,9,0.196,-9.433,0,76,0.42,133.987,4,0.605
122,Everybody Dies In Their Nightmares,XXXTENTACION,247843,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7,2018-01-23,0.847,17,0.734,95467,0.57,True,https://i.scdn.co/image/46bc351f18dbb3dddcf451fa962737c3a2aff0ff,2.14e-05,7,0.112,-7.066,0,86,0.133,129.953,4,0.689
123,I Like Me Better,Lauv,246825,https://open.spotify.com/track/1wjzFQodRWrPcQ0AnYnvQ9,2018-01-23,0.535,I Like Me Better,0.752,197437,0.505,False,https://i.scdn.co/image/a027cb3b321afbe699ebed8fbc6cf8bbb4d0f1bb,2.55e-06,9,0.104,-7.621,1,86,0.253,91.97,4,0.419
124,MIC Drop (feat. Desiigner) [Steve Aoki Remix],BTS,244972,https://open.spotify.com/track/7Ed6BkggCS2KaKY5YlINaF,2018-01-23,0.0157,MIC Drop (feat. Desiigner) [Steve Aoki Remix],0.613,238726,0.842,False,https://i.scdn.co/image/81a03ed1ee4187d826e566e4f43f10cfdbf024ea,0.0,10,0.23,-4.332,0,73,0.219,169.917,4,0.645
125,iSpy (feat. Lil Yachty),KYLE,243084,https://open.spotify.com/track/2EEeOnHehOozLq4aS0n6SL,2018-01-23,0.378,iSpy (feat. Lil Yachty),0.746,253107,0.653,True,https://i.scdn.co/image/f16a925a9d2ac7f03e1fcbc226b740af06d5d65b,0.0,7,0.229,-6.745,1,77,0.289,75.016,4,0.672
126,do re mi,blackbear,242558,https://open.spotify.com/track/3Q3myFA7q4Op95DOpHplaY,2018-01-23,0.00419,digital druglord,0.742,212027,0.599,True,https://i.scdn.co/image/8eea0dd856fda2d20d00ada8d038003621b108ad,1.02e-05,8,0.126,-6.256,1,79,0.0465,110.977,3,0.154
127,Go Legend (& Metro Boomin),Big Sean,242322,https://open.spotify.com/track/3wAI7MIQtTgwcRmwchPZBc,2018-01-23,0.0167,Double Or Nothing (& Metro Boomin),0.656,268947,0.564,True,https://i.scdn.co/image/fccb18946fd64c9bdcbe9873137e94585b1ced06,1.39e-06,1,0.165,-8.925,0,66,0.0883,150.014,4,0.25
128,Come Alive,Hugh Jackman,242205,https://open.spotify.com/track/5xNUR50KxswPRAvx7S163g,2018-01-23,0.00558,The Greatest Showman (Original Motion Picture Soundtrack),0.702,225933,0.77,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.000802,7,0.211,-9.411,1,78,0.128,118.034,4,0.235
129,That's What I Like,Bruno Mars,241575,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU,2018-01-23,0.013,24K Magic,0.853,206693,0.56,False,https://i.scdn.co/image/63ddbd647a5a4e672da6b6eb29cfc38c985bffca,0.0,1,0.0944,-4.961,1,84,0.0406,134.066,4,0.86
130,For You (Fifty Shades Freed) (& Rita Ora),Liam Payne,238142,https://open.spotify.com/track/5hM6sP0Gh1jD57drszNueC,2018-01-23,0.0188,"For You (Fifty Shades Freed) [From ""Fifty Shades Freed (Original Motion Picture Soundtrack)""]",0.483,244293,0.799,False,https://i.scdn.co/image/f74cbd82140afe2ac5bded5b08518b4025743519,0.0,2,0.226,-4.567,0,22,0.0366,112.946,4,0.171
131,Tunnel Vision,Kodak Black,237899,https://open.spotify.com/track/4Q3N4Ct4zCuIHuZ65E3BD4,2018-01-23,0.0576,Painting Pictures,0.497,268187,0.489,True,https://i.scdn.co/image/482b2cb28d0f20ad28357429045a5ff5bb6ed42c,9.91e-05,11,0.122,-7.724,0,76,0.294,171.853,4,0.231
132,No Role Modelz,J. Cole,237486,https://open.spotify.com/track/62vpWI1CHwFy7tMIcSStl8,2018-01-23,0.302,2014 Forest Hills Drive,0.696,292987,0.521,True,https://i.scdn.co/image/176606ea8b00ee668e47de155c95a6fc1418bad6,0.0,10,0.0565,-8.465,0,81,0.332,100.0,4,0.458
133,Sucker for You,Matt Terry,236517,https://open.spotify.com/track/4vkVvmjIiQibQ6zJnC1Q9z,2018-01-23,0.218,Trouble,0.874,203813,0.649,False,https://i.scdn.co/image/e8f20024712ef290ad4848a9a92280e26fe5016f,0.0,0,0.337,-4.385,1,59,0.0833,95.004,4,0.712
134,LOYALTY. FEAT. RIHANNA.,Kendrick Lamar,236101,https://open.spotify.com/track/6SwRhMLwNqEi6alNPVG00n,2018-01-23,0.0265,DAMN.,0.658,227360,0.535,True,https://i.scdn.co/image/72a11ced4752d3e6b9106839b650afc696c63d5a,0.0,9,0.2,-8.983,0,75,0.0573,110.684,4,0.419
135,When It Rains It Pours,Luke Combs,234269,https://open.spotify.com/track/1mMLMZYXkMueg65jRRWG1l,2018-01-23,0.013,This One's for You,0.551,240760,0.801,False,https://i.scdn.co/image/5c0ada5a112a83c0673bb4c368dbc14cbcb869ee,6.03e-06,6,0.265,-5.069,1,77,0.0303,128.027,4,0.625
136,From Now On,Hugh Jackman,233745,https://open.spotify.com/track/3IkWmgGsXbsafrunwPojXO,2018-01-23,0.00483,The Greatest Showman (Original Motion Picture Soundtrack),0.516,349560,0.518,False,https://i.scdn.co/image/4cf8ca7bf42c2ea957a27ef330a6744cda9a34e7,0.00895,4,0.585,-10.383,1,79,0.04,108.027,4,0.0834
137,Dusk Till Dawn - Radio Edit,ZAYN,232235,https://open.spotify.com/track/1j4kHkkpqZRBwE0A4CN4Yv,2018-01-23,0.101,Dusk Till Dawn (Radio Edit),0.258,239000,0.437,False,https://i.scdn.co/image/492de7f87c8a94d7af46a332eb3688a41f1e0b0d,1.27e-06,11,0.106,-6.593,0,83,0.039,180.043,4,0.0967
138,Dubai Shit,Huncho Jack,231693,https://open.spotify.com/track/6urLjX35oXXRYtcH1b3dCh,2018-01-23,0.0595,"Huncho Jack, Jack Huncho",0.767,228431,0.529,True,https://i.scdn.co/image/7f7752d5f3b82c988cd7ad0a57bf413fc9f46d15,0.0,5,0.089,-4.421,0,72,0.0495,138.076,4,0.247
139,Greatest Love Story,LANCO,228539,https://open.spotify.com/track/2yQZwi1P8AkkxxFhQ8rMEK,2018-01-23,0.401,Hallelujah Nights,0.671,222573,0.617,False,https://i.scdn.co/image/29708ea42674dab9c915056c3bf82188092cc8d8,0.0,10,0.119,-8.72,1,74,0.0561,147.986,4,0.62
140,"I'm the One (feat. Justin Bieber, Quavo, Chance the Rapper & Lil Wayne)",DJ Khaled,227526,https://open.spotify.com/track/3DXncPQOG4VBw3QHh3S817,2018-01-23,0.0552,Grateful,0.609,288600,0.668,True,https://i.scdn.co/image/f26e40fe6fd640f3106487566233e0f364b9dcb7,0.0,7,0.167,-4.284,1,77,0.0367,80.924,4,0.811
141,The Race,Tay-K,226956,https://open.spotify.com/track/3wGXyJGsCf1myH5MooQIqE,2018-01-23,0.00266,#SantanaWorld (+),0.766,140000,0.606,True,https://i.scdn.co/image/d59ada57bde5e2227d57351a494dc272cb315146,0.0,9,0.166,-6.064,1,76,0.456,160.223,4,0.352
142,Unforgettable,Thomas Rhett,225630,https://open.spotify.com/track/30MM5jWpUmOxtTNd9Ey5LZ,2018-01-23,0.032,Life Changes,0.663,157080,0.738,False,https://i.scdn.co/image/91302a72b1f5e845c4ad878cbbc0a22062d72441,0.000225,7,0.0856,-5.48,1,72,0.0303,130.02,4,0.825
143,Despacito - Remix,Luis Fonsi,225551,https://open.spotify.com/track/5CtI0qwDJkDQGwXD1H1cLb,2018-01-23,0.229,Despacito Feat. Justin Bieber (Remix),0.694,228827,0.815,False,https://i.scdn.co/image/b923e1b7bb8130e96a0a50d5935c9d35af2b5a9d,0.0,2,0.0924,-4.328,1,33,0.12,88.931,4,0.813
144,Love Scars,Trippie Redd,224595,https://open.spotify.com/track/0AICBlLzFCTpUqmAbtzB2z,2018-01-23,0.000404,A Love Letter To You,0.659,143969,0.614,True,https://i.scdn.co/image/32b7711db3ac1d777682faba248f3471abaa7519,0.0,9,0.123,-7.32,0,77,0.0541,119.405,4,0.26
145,T-Shirt,Migos,223432,https://open.spotify.com/track/7KOlJ92bu51cltsD9KU5I7,2018-01-23,0.242,Culture,0.865,242407,0.687,True,https://i.scdn.co/image/4047ff295bb33fc7b24cac467764e014b4803e11,0.0,10,0.158,-3.744,0,74,0.217,139.023,4,0.486
146,Supplies,Justin Timberlake,222799,https://open.spotify.com/track/4Z6YruMINNspGet1gQyYlK,2018-01-23,0.00695,Supplies,0.793,225600,0.554,False,https://i.scdn.co/image/5b3ed8e15645f1a587ae12e5b1b8e61be4c9bffc,0.0,11,0.127,-6.624,0,50,0.0451,119.993,4,0.225
147,Portland,Drake,221771,https://open.spotify.com/track/2bjwRfXMk4uRgOD9IBYl9h,2018-01-23,0.0143,More Life,0.924,236615,0.444,True,https://i.scdn.co/image/3acc34a1f6b494f2a00ff916c54d6bc63fb7b0dc,0.0,1,0.26,-8.227,1,75,0.243,136.088,4,0.314
